"","_date_collected","_hash_key","_owner_id","_process_id","_provider_name","_record_id","_transfer_id","bred_gap","bred_reason","bred_result","breeding_code","days_in_milk","event_date","event_time_local","event_time_utc","from_pen_id","remark","result","src_event_id","src_protocol","src_tag_id","src_technician_id","src_descr","technician_name","to_pen_id"
"317","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6da2","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",326,"2023-09-06",NA,NA,NA,"F020T365",NA,"MOVE",NA,8806,NA,NA,NA,NA
"318","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6da3","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",212,"2023-08-21",NA,NA,NA,"NONE",NA,"FOOTRIM",NA,8809,NA,NA,NA,NA
"319","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6da4","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",301,"2023-08-28",NA,NA,NA,"NONE",NA,"FOOTRIM",NA,8816,NA,NA,NA,NA
"320","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6da5","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",110,"2023-08-01",NA,NA,NA,"LUT",NA,"OK",NA,8821,NA,NA,NA,NA
"321","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6da6","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"O",113,"2023-08-04",NA,NA,NA,"829XB69",NA,"BRED",NA,8821,"7",NA,"Trinity",NA
"322","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6da7","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",128,"2023-08-19",NA,NA,NA,"F003T011",NA,"MOVE",NA,8821,NA,NA,NA,NA
"323","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6da8","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",130,"2023-08-21",NA,NA,NA,"NG",NA,"CULTURE",NA,8821,NA,NA,NA,NA
"324","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6da9","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",133,"2023-08-24",NA,NA,NA,"MST AHV",NA,"FLAG",NA,8821,NA,NA,NA,NA
"325","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6daa","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"T",153,"2023-09-01",NA,NA,NA,"829XB116",NA,"BRED",NA,8822,"7",NA,"Trinity",NA
"326","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dab","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"T",227,"2023-08-04",NA,NA,NA,"829XB116",NA,"BRED",NA,8823,"1",NA,"Mark",NA
"327","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dac","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",207,"2023-08-07",NA,NA,NA,"NONE",NA,"FOOTRIM",NA,8836,NA,NA,NA,NA
"328","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dad","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",171,"2023-08-01",NA,NA,NA,"TWINS",NA,"OK",NA,8845,NA,NA,NA,NA
"329","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dae","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",143,"2023-08-08",NA,NA,NA,"74 DAYS",NA,"OK",NA,8853,NA,NA,NA,NA
"330","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6daf","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",282,"2023-08-21",NA,NA,NA,"NONE",NA,"FOOTRIM",NA,8855,NA,NA,NA,NA
"331","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6db0","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",297,"2023-09-05",NA,NA,NA,"ENT",NA,"VACC",NA,8855,NA,NA,NA,NA
"332","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6db1","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",300,"2023-09-08",NA,NA,NA,NA,NA,"DRY",NA,8855,NA,NA,NA,NA
"333","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6db2","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",143,"2023-08-22",NA,NA,NA,"75 DAYS",NA,"OK",NA,8857,NA,NA,NA,NA
"334","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6db3","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",211,"2023-08-21",NA,NA,NA,"NONE",NA,"FOOTRIM",NA,8866,NA,NA,NA,NA
"335","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6db4","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",325,"2023-09-07",NA,NA,NA,"NONE",NA,"FOOTRIM",NA,8869,NA,NA,NA,NA
"336","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6db5","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",106,"2023-09-05",NA,NA,NA,"2WEEKS",NA,"RECK",NA,8879,NA,NA,NA,NA
"337","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6db6","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",47,"2023-08-10",NA,NA,NA,"BOVILLIS",NA,"VACC",NA,8884,NA,NA,NA,NA
"338","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6db7","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",60,"2023-08-23",NA,NA,NA,"AHV",NA,"MAST","AHV",8884,NA,NA,NA,NA
"339","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6db8","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",60,"2023-08-23",NA,NA,NA,"F003T011",NA,"MOVE",NA,8884,NA,NA,NA,NA
"340","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6db9","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",64,"2023-08-27",NA,NA,NA,"NOGROWTH",NA,"CULTURE",NA,8884,NA,NA,NA,NA
"341","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dba","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",66,"2023-08-29",NA,NA,NA,"LUT",NA,"OK",NA,8884,NA,NA,NA,NA
"342","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dbb","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",66,"2023-08-29",NA,NA,NA,"MST AHV",NA,"FLAG",NA,8884,NA,NA,NA,NA
"343","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dbc","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"T",69,"2023-09-01",NA,NA,NA,"629H20593",NA,"BRED",NA,8884,"7",NA,"Trinity",NA
"344","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dbd","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",76,"2023-09-08",NA,NA,NA,"F003T011",NA,"MOVE",NA,8884,NA,NA,NA,NA
"345","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dbe","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",64,"2023-08-01",NA,NA,NA,"LUT",NA,"OK",NA,8889,NA,NA,NA,NA
"346","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dbf","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"T",67,"2023-08-04",NA,NA,NA,"829XB116",NA,"BRED",NA,8889,"1",NA,"Mark",NA
"347","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dc0","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",421,"2023-08-21",NA,NA,NA,"BLKZRR",NA,"LAME","Thin Sole (Z)",8894,NA,NA,NA,NA
"348","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dc1","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",429,"2023-08-29",NA,NA,NA,"ENT",NA,"VACC",NA,8894,NA,NA,NA,NA
"349","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dc2","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",432,"2023-09-01",NA,NA,NA,NA,NA,"DRY",NA,8894,NA,NA,NA,NA
"350","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dc3","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",64,"2023-08-20",NA,NA,NA,"F003T010",NA,"MOVE",NA,8899,NA,NA,NA,NA
"351","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dc4","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",65,"2023-08-21",NA,NA,NA,"HEMBOWEL",NA,"SOLD",NA,8899,NA,NA,NA,NA
"352","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dc5","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",35,"2023-08-17",NA,NA,NA,"MLV",NA,"VACC",NA,8908,NA,NA,NA,NA
"353","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dc6","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",43,"2023-08-25",NA,NA,NA,"BOVILLIS",NA,"VACC",NA,8908,NA,NA,NA,NA
"354","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dc7","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",144,"2023-08-01",NA,NA,NA,"74 DAYS",NA,"OK",NA,8909,NA,NA,NA,NA
"355","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dc8","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"W",148,"2023-08-26",NA,NA,NA,"829XB171",NA,"BRED",NA,8912,"3",NA,"Walter",NA
"356","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dc9","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",199,"2023-08-08",NA,NA,NA,"73 DAYS",NA,"OK",NA,8926,NA,NA,NA,NA
"357","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dca","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",212,"2023-08-21",NA,NA,NA,"NONE",NA,"FOOTRIM",NA,8926,NA,NA,NA,NA
"358","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dcb","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",110,"2023-08-14",NA,NA,NA,"NONE",NA,"FOOTRIM",NA,8930,NA,NA,NA,NA
"359","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dcc","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"W",113,"2023-08-17",NA,NA,NA,"829XB171",NA,"BRED",NA,8930,"7",NA,"Trinity",NA
"360","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dcd","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"T",120,"2023-08-04",NA,NA,NA,"829XB116",NA,"BRED",NA,8937,"7",NA,"Trinity",NA
"361","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dce","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",300,"2023-08-15",NA,NA,NA,"ENT",NA,"VACC",NA,8943,NA,NA,NA,NA
"362","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dcf","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",303,"2023-08-18",NA,NA,NA,NA,NA,"DRY",NA,8943,NA,NA,NA,NA
"363","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dd0","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",322,"2023-09-07",NA,NA,NA,"NONE",NA,"FOOTRIM",NA,8954,NA,NA,NA,NA
"364","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dd1","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",299,"2023-08-16",NA,NA,NA,"HURTLEG",NA,"DIED",NA,8958,NA,NA,NA,NA
"365","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dd2","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",425,"2023-08-23",NA,NA,NA,"F020T361",NA,"MOVE",NA,8959,NA,NA,NA,NA
"366","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dd3","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",0,"2023-09-10",NA,NA,NA,NA,NA,"FRESH",NA,8959,NA,NA,NA,NA
"367","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dd4","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",67,"2023-08-15",NA,NA,NA,"LUT",NA,"OK",NA,8963,NA,NA,NA,NA
"368","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dd5","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"T",70,"2023-08-18",NA,NA,NA,"629H20538",NA,"BRED",NA,8963,"7",NA,"Trinity",NA
"369","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dd6","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",38,"2023-08-17",NA,NA,NA,"MLV",NA,"VACC",NA,8968,NA,NA,NA,NA
"370","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dd7","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",46,"2023-08-25",NA,NA,NA,"BOVILLIS",NA,"VACC",NA,8968,NA,NA,NA,NA
"371","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dd8","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",107,"2023-08-21",NA,NA,NA,"NONE",NA,"FOOTRIM",NA,8969,NA,NA,NA,NA
"372","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dd9","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",48,"2023-08-10",NA,NA,NA,"BOVILLIS",NA,"VACC",NA,8972,NA,NA,NA,NA
"373","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dda","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",67,"2023-08-29",NA,NA,NA,"LUT",NA,"OK",NA,8972,NA,NA,NA,NA
"374","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6ddb","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"T",70,"2023-09-01",NA,NA,NA,"629H20538",NA,"BRED",NA,8972,"7",NA,"Trinity",NA
"375","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6ddc","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"T",200,"2023-09-01",NA,NA,NA,"829XB116",NA,"BRED",NA,8981,"7",NA,"Trinity",NA
"376","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6ddd","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",110,"2023-08-14",NA,NA,NA,"TETDRE",NA,"LAME","HairyHeel (D)",8987,NA,NA,NA,NA
"377","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dde","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",111,"2023-08-15",NA,NA,NA,"FORCL",NA,"RECK",NA,8987,NA,NA,NA,NA
"378","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6ddf","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",118,"2023-08-22",NA,NA,NA,"FORCL",NA,"RECK",NA,8987,NA,NA,NA,NA
"379","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6de0","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",118,"2023-08-22",NA,NA,NA,"SOT",NA,"OK",NA,8987,NA,NA,NA,NA
"380","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6de1","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",125,"2023-08-29",NA,NA,NA,"CL/GNRH",NA,"OK",NA,8987,NA,NA,NA,NA
"381","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6de2","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",125,"2023-08-29",NA,NA,NA,"FORCL",NA,"RECK",NA,8987,NA,NA,NA,NA
"382","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6de3","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",132,"2023-09-05",NA,NA,NA,"FORCL",NA,"RECK",NA,8987,NA,NA,NA,NA
"383","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6de4","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",132,"2023-09-05",NA,NA,NA,"SOT",NA,"OK",NA,8987,NA,NA,NA,NA
"384","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6de5","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",0,"2023-08-18",NA,NA,NA,NA,NA,"FRESH",NA,8990,NA,NA,NA,NA
"385","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6de6","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",3,"2023-08-21",NA,NA,NA,"FR",NA,"FLAG",NA,8990,NA,NA,NA,NA
"386","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6de7","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",14,"2023-09-01",NA,NA,NA,"F004T003",NA,"MOVE",NA,8990,NA,NA,NA,NA
"387","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6de8","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",22,"2023-09-09",NA,NA,NA,"MLV",NA,"VACC",NA,8990,NA,NA,NA,NA
"388","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6de9","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",161,"2023-08-29",NA,NA,NA,"74 DAYS",NA,"OK",NA,9008,NA,NA,NA,NA
"389","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dea","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",189,"2023-08-08",NA,NA,NA,"74 DAYS",NA,"OK",NA,9019,NA,NA,NA,NA
"390","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6deb","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",202,"2023-08-21",NA,NA,NA,"NONE",NA,"FOOTRIM",NA,9019,NA,NA,NA,NA
"391","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dec","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",0,"2023-07-29",NA,NA,NA,NA,NA,"FRESH",NA,9022,NA,NA,NA,NA
"392","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6ded","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",3,"2023-08-01",NA,NA,NA,"FR",NA,"FLAG",NA,9022,NA,NA,NA,NA
"393","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dee","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",13,"2023-08-11",NA,NA,NA,"F004T003",NA,"MOVE",NA,9022,NA,NA,NA,NA
"394","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6def","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",26,"2023-08-24",NA,NA,NA,"MLV",NA,"VACC",NA,9022,NA,NA,NA,NA
"395","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6df0","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",34,"2023-09-01",NA,NA,NA,"BOVILLIS",NA,"VACC",NA,9022,NA,NA,NA,NA
"396","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6df1","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",34,"2023-08-17",NA,NA,NA,"MLV",NA,"VACC",NA,9033,NA,NA,NA,NA
"397","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6df2","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",42,"2023-08-25",NA,NA,NA,"BOVILLIS",NA,"VACC",NA,9033,NA,NA,NA,NA
"398","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6df3","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"Y",76,"2023-07-30",NA,NA,NA,"629H20593",NA,"BRED",NA,9042,"7",NA,"Trinity",NA
"399","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6df4","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",84,"2023-08-07",NA,NA,NA,"NONE",NA,"FOOTRIM",NA,9042,NA,NA,NA,NA
"400","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6df5","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",106,"2023-08-29",NA,NA,NA,"EXCEDE",NA,"FLAG",NA,9042,NA,NA,NA,NA
"401","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6df6","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",109,"2023-09-01",NA,NA,NA,"EXCEDE2",NA,"FLAG",NA,9042,NA,NA,NA,NA
"402","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6df7","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",282,"2023-08-21",NA,NA,NA,"BLKWRR",NA,"LAME","WhiteLine(W)",9043,NA,NA,NA,NA
"403","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6df8","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",297,"2023-09-05",NA,NA,NA,"ENT",NA,"VACC",NA,9043,NA,NA,NA,NA
"404","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6df9","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",300,"2023-09-08",NA,NA,NA,NA,NA,"DRY",NA,9043,NA,NA,NA,NA
"405","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dfa","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",156,"2023-07-29",NA,NA,NA,"F001T011",NA,"MOVE",NA,9044,NA,NA,NA,NA
"406","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dfb","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",157,"2023-07-30",NA,NA,NA,"PLY3RF1",NA,"MAST","PLYMAST 3 DAY",9044,NA,NA,NA,NA
"407","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dfc","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",159,"2023-08-01",NA,NA,NA,"NG",NA,"CULTURE",NA,9044,NA,NA,NA,NA
"408","2023-09-11T06:00:41.912Z",NA,38,"64fead09325067d3583775b9","dc305_events","64fead0a11c26e47ea0e6dfd","EVT99_64feacf09ef0c9b377b3fc81",NA,NA,NA,"",167,"2023-08-09",NA,NA,NA,"MST3/4RF",NA,"FLAG",NA,9044,NA,NA,NA,NA
