"_provider_name","_owner_id","_transfer_id","_date_collected","_record_id","_process_id","stage_name","src_tag_id","birth_date","birth_weight","breed","sex","dam_breed","dam_id","dam_ear_tag_id","dam_registration_num","ear_tag_id","registration_num","sire_id","sire_registration_num","today_date","barn_name","control_num","enroll_date","perm_string_pen","source_farm","305_day_mature_herd_equiv","abortion_date","abortion_determination_date","calf_sex_last_sire","beef_withdrawal_date","bullpen_entry_date","condition","conception_date","calf_livability","dry_date","src_days_dry","src_days_in_milk","src_days_open","due_to_freshen","calving_ease","embryo_transfer_dam","fresh_date","heat_date","hospital_date","heat_interval","first_to_grower_date","lactation_num","last_treatment_date","last_service_sire","mature_equivalent_factor","current_test_day_milk","milk_withdrawal_date","pregnant_open_date","recheck_date","reproduction","first_sire_preference","second_sire_preference","third_sire_preference","forth_sire_preference","sire_of_conception","sample_status","ovsynch_enrollment_date","times_bred","test_date","twin_code","vet_code","vet_check_date","reason_vet_check","weight_grower","src_pen_id","COMP#","BREED","DAMID","DMTAG","LMSV","LMSFD","TDAT","MILK","WMK1","TWIN","XLAME","LXLAM"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085dec","6502af98120a46269f2be432","Pregnant",11927,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517473","840003240517473",NA,"840003150607238","2023-09-14","11927",NA,"2021-08-26",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2022-12-31",NA,"0000-00-00",0,0,0,"2023-10-07",NA,NA,"0000-00-00","0000-00-00","0000-00-00",20,"0000-00-00",0,"0000-00-00","829XB69",0,0,0,"0000-00-00","0000-00-00","PREG","629H20541","629H20593",NA,NA,"829XB69","0000","0000-00-00",3,"0000-00-00",NA,"000","2023-03-07",NA,NA,NA,"000000","H","0000009146","840003143909207","0000","00000000","00000000","000000",NA,"-","00001","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085ded","6502af98120a46269f2be432","Voluntary Waiting Period",11928,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517474","840003240517474",NA,NA,"2023-09-14","11928",NA,"2021-08-26",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,34,33,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00",NA,136,67,0,"0000-00-00","0000-00-00","FRESH","629H20816","629H20544",NA,NA,NA,"0002","2023-09-12",0,"2023-08-29",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000009914","840003201993652","0067","09/13/23","08/29/23","000067",NA,"-","00001","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085dee","6502af98120a46269f2be432","Voluntary Waiting Period",11929,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517475","840003240517475",NA,"840003201862913","2023-09-14","11929",NA,"2021-08-27",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,31,30,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00",NA,136,49,0,"0000-00-00","0000-00-00","FRESH","629H19773","629H20836",NA,NA,NA,"0002","0000-00-00",0,"2023-08-29",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000007954","840003133290853","0032","09/13/23","08/29/23","000049",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085def","6502af98120a46269f2be432","Voluntary Waiting Period",11931,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517477","840003240517477",NA,"840003210132938","2023-09-14","11931",NA,"2021-08-28",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,22,21,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00",NA,134,43,0,"0000-00-00","0000-00-00","FRESH","629H20544",NA,NA,NA,NA,"0002","0000-00-00",0,"2023-08-29",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010608","840003204166934","0033","09/13/23","08/29/23","000043",NA,"E","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085df0","6502af98120a46269f2be432","Voluntary Waiting Period",11932,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517478","840003240517478",NA,"840003207773375","2023-09-14","11932",NA,"2021-08-29",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,31,30,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00",NA,136,0,0,"0000-00-00","0000-00-00","FRESH","629H20816","629H20544",NA,NA,NA,"0002","0000-00-00",0,"2023-08-29",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000010614","840003204166464","0000","00000000","08/29/23","000000",NA,"E","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085df1","6502af98120a46269f2be432","Voluntary Waiting Period",11933,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517479","840003240517479",NA,"840003201862913","2023-09-14","11933",NA,"2021-08-29",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,60,59,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00",NA,139,63,0,"0000-00-00","0000-00-00","FRESH","629H20836","629H19773",NA,NA,NA,"0002","2023-08-15",0,"2023-08-29",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000009851","840003201993589","0018","09/13/23","08/29/23","000063",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085df2","6502af98120a46269f2be432","Voluntary Waiting Period",11935,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517481","840003240517481",NA,NA,"2023-09-14","11935",NA,"2021-08-30",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,11,10,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00",NA,129,0,0,"0000-00-00","0000-00-00","FRESH","629H20816","629H19773",NA,NA,NA,"0002","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000009167","840003143909229","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085df3","6502af98120a46269f2be432","Pregnant",11936,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517482","840003240517482",NA,"840003204164987","2023-09-14","11936",NA,"2021-08-31",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2023-01-31",NA,"0000-00-00",0,0,0,"2023-11-07",NA,NA,"0000-00-00","0000-00-00","0000-00-00",18,"0000-00-00",0,"0000-00-00","829XB69",0,0,0,"0000-00-00","0000-00-00","PREG","629H19448","629H20541",NA,NA,"829XB69","0000","0000-00-00",4,"0000-00-00",NA,"000","2023-04-11",NA,NA,NA,"000000","H","0000009956","840003201993694","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085df4","6502af98120a46269f2be432","Pregnant",11937,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517483","840003240517483",NA,"840003141559471","2023-09-14","11937",NA,"2021-09-01",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2023-01-04",NA,"0000-00-00",0,0,0,"2023-10-11",NA,NA,"0000-00-00","0000-00-00","0000-00-00",49,"0000-00-00",0,"0000-00-00","DESU",0,0,0,"0000-00-00","0000-00-00","PREG","629H19531","629H19810",NA,NA,"DESU","0000","0000-00-00",2,"0000-00-00",NA,"000","2023-03-14",NA,NA,NA,"000000","H","0000008607","840003138626352","0000","00000000","00000000","000000",NA,"-","00001","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085df5","6502af98120a46269f2be432","Voluntary Waiting Period",11938,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517484","840003240517484",NA,"840003204164965","2023-09-14","11938",NA,"2021-09-01",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,34,33,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00",NA,136,65,0,"0000-00-00","0000-00-00","FRESH","629H20544","629H19773",NA,NA,NA,"0002","2023-09-12",0,"2023-08-29",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000008345","840003136850289","0053","09/13/23","08/29/23","000065",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085df6","6502af98120a46269f2be432","Culled",11939,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003240517485","840003240517485",NA,NA,"2023-09-14","11939",NA,"2021-09-01",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,1,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00","SLD/DIE","629H19964","629H20541",NA,NA,NA,"0005","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000009701","840003150948314","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085df7","6502af98120a46269f2be432","Culled",11940,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003240517486","840003240517486",NA,NA,"2023-09-14","11940",NA,"2021-09-01",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2022-11-02",NA,"0000-00-00",0,1,0,"2023-08-09",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00","DESU",0,0,0,"0000-00-00","0000-00-00","SLD/DIE","629H19531","629H19810",NA,NA,"DESU","0005","0000-00-00",1,"0000-00-00",NA,"000","2023-01-10",NA,NA,NA,"000000","H","0000009985","840003201993723","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085df8","6502af98120a46269f2be432","Pregnant",11941,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517487","840003240517487",NA,"840003204164987","2023-09-14","11941",NA,"2021-09-02",0,NA,NA,"2023-01-24","2023-01-25",NA,"0000-00-00","0000-00-00",NA,"2023-03-06",NA,"0000-00-00",0,0,0,"2023-12-11",NA,NA,"0000-00-00","0000-00-00","0000-00-00",17,"0000-00-00",0,"0000-00-00","829XB69",0,0,0,"0000-00-00","0000-00-00","PREG","629H20816","629H20836",NA,NA,"829XB69","0000","0000-00-00",4,"0000-00-00",NA,"000","2023-05-09",NA,NA,NA,"000000","H","0000009975","840003201993713","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085df9","6502af98120a46269f2be432","Culled",11942,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003240517488","840003240517488",NA,"840003204164965","2023-09-14","11942",NA,"2021-09-02",0,NA,NA,"2023-05-24","2023-06-06",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,1,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",23,"0000-00-00",0,"0000-00-00","829XB69",0,0,0,"0000-00-00","0000-00-00","SLD/DIE","629H20538","629H20609",NA,NA,NA,"0005","0000-00-00",3,"0000-00-00",NA,"000","2023-06-06",NA,NA,NA,"000000","H","0000008520","840003136850264","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085dfa","6502af98120a46269f2be432","Pregnant",11944,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517490","840003240517490",NA,"840003201862913","2023-09-14","11944",NA,"2021-09-04",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2022-12-31",NA,"0000-00-00",0,0,0,"2023-10-07",NA,NA,"0000-00-00","0000-00-00","0000-00-00",17,"0000-00-00",0,"0000-00-00","829XB69",0,0,0,"0000-00-00","0000-00-00","PREG","629H19448","629H19964",NA,NA,"829XB69","0000","0000-00-00",3,"0000-00-00",NA,"000","2023-03-07",NA,NA,NA,"000000","H","0000009906","840003201993644","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085dfb","6502af98120a46269f2be432","Voluntary Waiting Period",11945,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517491","840003240517491",NA,"840003204164987","2023-09-14","11945",NA,"2021-09-04",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,13,12,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00",NA,129,0,0,"0000-00-00","0000-00-00","FRESH","629H20836","629H20544",NA,NA,NA,"0002","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000009241","840003146558556","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085dfc","6502af98120a46269f2be432","Culled",11946,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003240517492","840003240517492",NA,"840003208037185","2023-09-14","11946",NA,"2021-09-04",0,NA,NA,"2023-07-21","2023-07-22",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,1,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",19,"0000-00-00",0,"0000-00-00","DESU",0,0,0,"0000-00-00","0000-00-00","SLD/DIE","629H20836","629H19448",NA,NA,NA,"0005","0000-00-00",3,"0000-00-00",NA,"000","2023-03-21",NA,NA,NA,"000000","H","0000009166","840003210132416","0000","00000000","00000000","000000",NA,"E","00001","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085dfd","6502af98120a46269f2be432","Pregnant",11947,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517493","840003240517493",NA,NA,"2023-09-14","11947",NA,"2021-09-05",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2023-02-17",NA,"0000-00-00",0,0,0,"2023-11-24",NA,NA,"0000-00-00","0000-00-00","0000-00-00",39,"0000-00-00",0,"0000-00-00","829XB69",0,0,0,"0000-00-00","0000-00-00","PREG","629H19448","629H20541",NA,NA,"829XB69","0000","0000-00-00",3,"0000-00-00",NA,"000","2023-04-25",NA,NA,NA,"000000","H","0000010555","840003208851806","0000","00000000","00000000","000000",NA,"E","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085dfe","6502af98120a46269f2be432","Voluntary Waiting Period",11948,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517494","840003240517494",NA,"840003204164987","2023-09-14","11948",NA,"2021-09-05",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,11,10,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00",NA,129,0,0,"0000-00-00","0000-00-00","FRESH","629H20836","629H19773",NA,NA,NA,"0002","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000009890","840003201993628","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085dff","6502af98120a46269f2be432","Voluntary Waiting Period",11949,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517495","840003240517495",NA,"840003204164987","2023-09-14","11949",NA,"2021-09-05",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,31,30,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00",NA,136,50,0,"0000-00-00","0000-00-00","FRESH","629H20836","629H20544",NA,NA,NA,"0002","0000-00-00",0,"2023-08-29",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000009988","840003201993726","0015","09/13/23","08/29/23","000050",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085e00","6502af98120a46269f2be432","Pregnant",11950,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517496","840003240517496",NA,"840003209481114","2023-09-14","11950",NA,"2021-09-05",0,NA,NA,"2023-01-17","2023-01-17",NA,"0000-00-00","0000-00-00",NA,"2023-01-11",NA,"0000-00-00",0,0,0,"2023-10-18",NA,NA,"0000-00-00","0000-00-00","0000-00-00",49,"0000-00-00",0,"0000-00-00","DESU",0,0,0,"0000-00-00","0000-00-00","PREG","629H20541",NA,NA,NA,"DESU","0000","0000-00-00",2,"0000-00-00",NA,"000","2023-03-21",NA,NA,NA,"000000","H","0000010606","840003204165588","0000","00000000","00000000","000000",NA,"E","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085e01","6502af98120a46269f2be432","Voluntary Waiting Period",11951,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517497","840003240517497",NA,"840003150607238","2023-09-14","11951",NA,"2021-09-06",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,17,16,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00",NA,134,0,0,"0000-00-00","0000-00-00","FRESH","629H20538","629H20761",NA,NA,NA,"0002","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000009808","840003150948421","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085e02","6502af98120a46269f2be432","Pregnant",11952,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517498","840003240517498",NA,"840003150607238","2023-09-14","11952",NA,"2021-09-06",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2022-12-07",NA,"0000-00-00",0,0,0,"2023-09-13",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00","DESU",0,0,0,"0000-00-00","0000-00-00","PREG","629H19964","629H20593",NA,NA,"DESU","0000","0000-00-00",1,"0000-00-00",NA,"000","2023-02-14",NA,NA,NA,"000000","H","0000009322","840003146558638","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085e03","6502af98120a46269f2be432","Pregnant",11953,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517499","840003240517499",NA,"840003204164987","2023-09-14","11953",NA,"2021-09-07",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2023-03-25",NA,"0000-00-00",0,0,0,"2023-12-30",NA,NA,"0000-00-00","0000-00-00","0000-00-00",36,"0000-00-00",0,"0000-00-00","829XB69",0,0,0,"0000-00-00","0000-00-00","PREG","629H20609","629H20538",NA,NA,"829XB69","0000","0000-00-00",4,"0000-00-00",NA,"000","2023-05-30",NA,NA,NA,"000000","H","0000009691","840003150948304","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085e04","6502af98120a46269f2be432","Pregnant",11955,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517501","840003240517501",NA,NA,"2023-09-14","11955",NA,"2021-09-09",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2022-12-07",NA,"0000-00-00",0,0,0,"2023-09-13",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00","DESU",0,0,0,"0000-00-00","0000-00-00","PREG","629H20593","629H19973",NA,NA,"DESU","0000","0000-00-00",1,"0000-00-00",NA,"000","2023-02-14",NA,NA,NA,"000000","H","0000009964","840003201993702","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085e05","6502af98120a46269f2be432","Voluntary Waiting Period",11956,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517502","840003240517502",NA,"840003150607238","2023-09-14","11956",NA,"2021-09-09",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,27,26,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00",NA,136,59,0,"0000-00-00","0000-00-00","FRESH","629H20544","629H19773",NA,NA,NA,"0002","0000-00-00",0,"2023-08-29",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000007806","840003130408452","0096","09/13/23","08/29/23","000059",NA,"-","00001","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085e06","6502af98120a46269f2be432","Culled",11957,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003240517503","840003240517503",NA,"840003210133210","2023-09-14","11957",NA,"2021-09-09",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,1,0,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",0,"0000-00-00",NA,0,0,0,"0000-00-00","0000-00-00","SLD/DIE","629H20836","629H20541",NA,NA,NA,"0005","0000-00-00",0,"0000-00-00",NA,"000","2023-02-21",NA,NA,NA,"000000","H","0000010626","840003204166464","0000","00000000","00000000","000000",NA,"E","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085e07","6502af98120a46269f2be432","Pregnant",11958,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517504","840003240517504",NA,"840003204164987","2023-09-14","11958",NA,"2021-09-10",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2022-12-11",NA,"0000-00-00",0,0,0,"2023-09-17",NA,NA,"0000-00-00","0000-00-00","0000-00-00",32,"0000-00-00",0,"0000-00-00","629H19810",0,0,0,"0000-00-00","0000-00-00","PREG","629H19973","629H20761",NA,NA,"629H19810","0000","0000-00-00",2,"0000-00-00",NA,"000","2023-02-14",NA,NA,NA,"000000","H","0000009748","840003150948361","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085e08","6502af98120a46269f2be432","Pregnant",11959,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517505","840003240517505",NA,NA,"2023-09-14","11959",NA,"2021-09-10",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2022-12-10",NA,"0000-00-00",0,0,0,"2023-09-16",NA,NA,"0000-00-00","0000-00-00","0000-00-00",17,"0000-00-00",0,"0000-00-00","629H20541",0,0,0,"0000-00-00","0000-00-00","PREG","629H20541","629H19964",NA,NA,"629H20541","0000","0000-00-00",2,"0000-00-00",NA,"000","2023-02-14",NA,NA,NA,"000000","H","0000009894","840003201993632","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085e09","6502af98120a46269f2be432","Voluntary Waiting Period",11960,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517506","840003240517506",NA,NA,"2023-09-14","11960",NA,"2021-09-10",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,19,18,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00",NA,136,0,0,"0000-00-00","0000-00-00","FRESH","629H20816","629H20836",NA,NA,NA,"0002","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000009987","840003201993725","0000","00000000","00000000","000000",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085e0a","6502af98120a46269f2be432","Voluntary Waiting Period",11961,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003240517507","840003240517507",NA,NA,"2023-09-14","11961",NA,"2021-09-11",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,25,24,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00",NA,136,0,0,"0000-00-00","0000-00-00","FRESH","629H20816","629H20836",NA,NA,NA,"0002","0000-00-00",0,"2023-08-29",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000009954","840003201993692","0021","09/13/23","08/29/23","000000",NA,"-","00000","00000"
